Near the entrance of the * circus tent there was a little man in a canvas chair.,great,striking,hardship,identity
Mooney’s * with the last holdup made him consider a plan more daring than any former adventure.,experience,mathematical,expecting,both
This * a profound disappointment.,was,dollars,brisk,attended
The bonds * not be negotiated_ for they were registered.,could,overhead,gesticulate,identified
Mooney thought he * be able to obtain some reward_ and I think he did take the matter up with a \"fence\" in one of the eastern cities.,might,hole,greatly,peacefully
The result of this ill fortune was that he determined on some plan by which he would be able_ at his *_ to examine the sealed express before taking it out of the car_ for Mooney had always hated having to hurry away without sorting the loot.,leisure,under,sleep,shocked
And_ with this intention as a moving factor_ he formulated a * so daring that it would never have occurred to a person of less determined assurance.,holdup,somewhat,rosy,puttycolored
I have thought it advisable not to set out here the name of the town_ as it would serve to identify persons who ought not to be held responsible for the fact that they were taken in * Mooney’s ingenious plan.,by,instrument,bustle,official
We had resorted to no sort of *_ except that both Mooney and White were very well dressed.,disguise,smile,hundred,adventurous
White had with him a small telegraphic instrument in a paper box_ and Mooney had one of those strapped * bags that are sometimes carried by physicians.,leather,mold,impose,rearranging
Mooney and I went on into the town_ but White left the train some distance east of * point.,that,girl,advance,described
It was about * o’clock when Mooney and I arrived.,six,dogged,balance,sport
We went * from the railroad station to the sheriff’s office_ in the basement of the courthouse.,directly,disable,meeting,report
Black * painted on the window indicated it.,letters,endeavor,national,yellow
Mooney and I went down into * basement of the building_ entered this office_ and inquired for the sheriff.,the,abruptly,metallic,sake
A girl was making out some * receipts at a long wooden table.,tax,stiffly,related,searching
She said the sheriff was in the other room_ got up_ opened the *_ and we entered.,door,ivory,shipment,keeper
The sheriff was a * red-haired man.,little,need,might,limousine
He looked up as we came in_ and turned over quickly a telegram which he had_ apparently_ just * and which was lying on the table before him.,opened,reward,engineer,bulk
Mooney at * addressed him.,once,agency,alarmed,thrust
The * man jumped up at that.,little,undergrowth,latch,have
He thrust the * across the table towards Mooney_ went around_ and closed the door.,telegram,sounder,capable,crawled
I could see Mooney * as he read the telegram.,smile,college,illomened,tired
It was marked from Washington and advised the sheriff * an agent of the United States Secret Service would call on him some time this afternoon.,that,foothills,huge,among
It * this agent as Inspector Jarvis.,named,nationality,iniquity,rather
It requested the sheriff to regard the communication as confidential * every respect_ and to be governed by the wishes of the agent.,in,burst,hack,now
It * signed by the Department of Justice.,was,angles,bullseye,gotten
This was a * that Mooney had written out on the train and which it was White’s business to send by cutting the wire.,telegram,invisible,aroma,relief
It was possible_ of course_ that Mooney could have impersonated an agent of the Secret Service_ but it was far * to have this impersonation preceded by a telegram from Washington.,safer,detectives,truth,clamp
Mooney believed that the average officer_ in a small locality_ would be absolutely convinced by such a telegram_ and that it would not * to him to verify it—which was_ in fact_ the case.,occur,railing,overheard,respect
The procedure was precisely what this sheriff imagined the * would follow if it wished his assistance in any matter.,government,pine,sources,fortunate
It would send a telegram_ directly to *_ naming the agent and the time of his arrival.,him,went,plateaus,creation
When the man came * from closing the door_ Mooney at once began his explanation.,back,case—a,totally,simple
He said it was impossible to be * about this information—such sources of information were necessarily not wholly reliable—nevertheless_ there was fairly good reason to believe that such an attempt would be undertaken.,certain,determined,affair,already
He said that the Department was * anxious to round up these bandits who had so far eluded capture.,extremely,helping,bill,questioned
A plan had been determined on_ which he wished to carry out with * aid of the sheriff.,the,whittled,recovered,obey
He then explained what he intended * do.,to,harsh,flicked,mutilated
He said that * point of attack by the train robbers would be the express car.,the,rose,text,rode
He did not wish the sheriff_ or any *_ to take part in the effort to capture these outlaws; untrained men in an undertaking of this kind would be of little use.,posse,manager,revolver,since
The employment of such persons usually resulted * someone being killed.,in,overalls,will,brown
He would have two Secret Service men—he indicated me_ and added that the other would arrive on the * express; the train to be held up.,midnight,modified,private,drank
He * the sheriff to come with him to the train.,wanted,synonymous,blur,mountain
He said he would be glad if the sheriff would take charge of the express messenger and hold his force_ in reserve_ to * to the assistance of the Secret Service men if it should be necessary.,come,philosophy,counsels,bring
He said it might happen that the Department’s information was incorrect_ or it might happen that for some reason the highwaymen * not undertake to hold up the express on this night.,would,unforeseen,fatigue,eye
